Date,Hour,Store_ID,Staff_On_Shift,Transactions,Total_Sales,Foot_Traffic
2024-06-02,12,128,4,19,569.76,122
2024-06-02,13,128,5,9,342.81,107
2024-06-02,14,128,2,13,479.57,114
2024-06-02,15,128,3,14,567.38,133
2024-06-02,16,128,2,7,321.56,106
2024-06-02,17,128,3,19,710.04,130
2024-06-02,18,128,4,18,505.67,101
2024-06-02,19,128,2,16,591.47,118
2024-06-02,20,128,5,9,300.06,106
2024-06-02,21,128,3,13,393.99,119
2024-06-03,10,101,2,18,742.32,121
2024-06-03,11,101,3,18,578.29,133
2024-06-03,12,101,4,13,435.52,128
2024-06-03,13,101,3,19,753.07,148
2024-06-03,14,101,5,14,421.22,118
2024-06-03,15,101,2,20,712.93,118
2024-06-03,16,101,3,9,292.87,104
2024-06-03,17,101,3,8,282.95,115
2024-06-03,18,101,4,15,536.42,112
2024-06-03,19,101,3,11,335.6,103
2024-06-03,20,101,4,13,565.48,110
2024-06-03,21,101,4,14,401.05,110
2024-06-03,10,102,4,14,409.48,104
2024-06-03,11,102,3,13,593.87,124
2024-06-03,12,102,3,12,539.04,116
2024-06-03,13,102,2,8,315.46,114
2024-06-03,14,102,3,12,410.45,129
2024-06-03,15,102,3,13,368.32,105
2024-06-03,16,102,3,15,560.07,123
2024-06-03,17,102,2,16,571.17,94
2024-06-03,18,102,3,17,641.66,140
2024-06-03,19,102,4,13,428.54,112
2024-06-03,20,102,5,19,534.12,131
2024-06-03,21,102,5,13,408.08,123
2024-06-03,10,103,5,14,504.62,121
2024-06-03,11,103,5,17,619.74,135
2024-06-03,12,103,3,21,740.9,135
2024-06-03,13,103,3,17,591.49,107
2024-06-03,14,103,5,14,452.55,122
2024-06-03,15,103,3,21,769.46,122
2024-06-03,16,103,2,9,305.5,97
2024-06-03,17,103,5,12,345.56,114
2024-06-03,18,103,4,13,416.25,139
2024-06-03,19,103,2,10,220.56,132
2024-06-03,20,103,4,18,567.36,130
2024-06-03,21,103,3,19,804.48,121
2024-06-03,10,104,2,17,512.7,125
2024-06-03,11,104,5,21,770.9,147
2024-06-03,12,104,5,11,292.87,107
2024-06-03,13,104,5,16,467.82,116
2024-06-03,14,104,3,11,387.67,108
2024-06-03,15,104,4,13,527.79,130
2024-06-03,16,104,5,17,642.89,123
2024-06-03,17,104,2,13,431.28,127
2024-06-03,18,104,5,15,405.95,122
2024-06-03,19,104,3,16,595.97,119
2024-06-03,20,104,4,13,432.65,102
2024-06-03,21,104,5,15,483.11,125
2024-06-03,10,105,4,3,92.08,118
2024-06-03,11,105,3,20,854.78,138
2024-06-03,12,105,5,16,488.57,120
2024-06-03,13,105,5,17,528.57,120
2024-06-03,14,105,5,14,559.45,128
2024-06-03,15,105,4,18,578.35,125
2024-06-03,16,105,2,9,352.26,90
2024-06-03,17,105,4,17,775.71,110
2024-06-03,18,105,5,21,880.04,124
2024-06-03,19,105,4,12,460.42,133
2024-06-03,20,105,5,20,779.78,128
2024-06-03,21,105,4,17,607.46,113
2024-06-03,10,106,5,14,538.47,112
2024-06-03,11,106,2,18,633.35,114
2024-06-03,12,106,2,13,529.05,118
2024-06-03,13,106,2,10,378.04,109
2024-06-03,14,106,4,17,576.5,144
2024-06-03,15,106,3,16,532.08,130
2024-06-03,16,106,2,11,423.53,101
2024-06-03,17,106,5,15,515.71,119
2024-06-03,18,106,3,9,216.69,122
2024-06-03,19,106,2,17,609.99,138
2024-06-03,20,106,3,12,395.95,100
2024-06-03,21,106,4,9,278.9,104
2024-06-03,10,107,2,14,524.96,113
2024-06-03,11,107,5,20,689.71,138
2024-06-03,12,107,4,7,203.57,119
2024-06-03,13,107,2,18,781.58,131
2024-06-03,14,107,4,8,279.93,107
2024-06-03,15,107,5,17,534.16,134
2024-06-03,16,107,4,10,356.55,114
2024-06-03,17,107,5,10,347.51,124
2024-06-03,18,107,2,14,534.9,125
2024-06-03,19,107,5,13,459.94,134
2024-06-03,20,107,3,11,286.91,107
2024-06-03,21,107,3,18,609.63,131
2024-06-03,10,108,3,12,479.52,124
2024-06-03,11,108,2,13,421.74,128
2024-06-03,12,108,3,17,546.03,137
2024-06-03,13,108,4,14,585.08,127
2024-06-03,14,108,2,9,319.94,109
2024-06-03,15,108,2,11,407.82,128
2024-06-03,16,108,3,9,353.4,113
2024-06-03,17,108,4,22,929.31,143
2024-06-03,18,108,5,15,423.38,122
2024-06-03,19,108,3,14,584.1,126
2024-06-03,20,108,3,14,450.16,88
2024-06-03,21,108,4,12,373.88,112
2024-06-03,10,109,2,12,420.14,124
2024-06-03,11,109,4,8,273.04,124
2024-06-03,12,109,2,7,255.56,113
2024-06-03,13,109,5,14,562.39,106
2024-06-03,14,109,4,9,305.3,110
2024-06-03,15,109,5,17,561.94,119
2024-06-03,16,109,3,22,810.96,123
2024-06-03,17,109,5,9,298.33,110
2024-06-03,18,109,5,10,402.94,128
2024-06-03,19,109,2,14,466.1,119
2024-06-03,20,109,5,18,578.17,111
2024-06-03,21,109,2,14,539.03,121
2024-06-03,10,110,5,13,314.8,121
2024-06-03,11,110,4,16,412.21,113
2024-06-03,12,110,3,10,298.15,119
2024-06-03,13,110,3,12,378.44,114
2024-06-03,14,110,4,13,611.68,120
2024-06-03,15,110,3,15,382.58,123
2024-06-03,16,110,2,10,448.44,122
2024-06-03,17,110,5,18,654.96,131
2024-06-03,18,110,5,8,228.06,104
2024-06-03,19,110,4,13,568.42,134
2024-06-03,20,110,4,16,484.27,124
2024-06-03,21,110,4,21,849.51,146
2024-06-03,10,111,3,20,598.4,126
2024-06-03,11,111,5,17,467.3,112
2024-06-03,12,111,5,14,381.73,114
2024-06-03,13,111,3,10,423.03,129
2024-06-03,14,111,5,14,488.37,125
2024-06-03,15,111,3,17,652.2,115
2024-06-03,16,111,3,15,374.91,116
2024-06-03,17,111,5,9,417.07,104
2024-06-03,18,111,5,7,269.23,98
2024-06-03,19,111,3,16,610.6,130
2024-06-03,20,111,5,17,579.95,145
2024-06-03,21,111,3,16,569.15,134
2024-06-03,10,112,4,16,606.46,121
2024-06-03,11,112,2,7,276.92,98
2024-06-03,12,112,2,15,454.66,114
2024-06-03,13,112,2,14,558.12,132
2024-06-03,14,112,5,19,779.68,129
2024-06-03,15,112,5,14,559.77,111
2024-06-03,16,112,2,15,638.84,134
2024-06-03,17,112,5,12,392.42,137
2024-06-03,18,112,3,18,463.0,130
2024-06-03,19,112,5,14,494.37,118
2024-06-03,20,112,3,9,364.12,121
2024-06-03,21,112,3,11,395.15,131
2024-06-03,10,113,2,12,390.98,123
2024-06-03,11,113,3,2,54.9,123
2024-06-03,12,113,4,16,532.99,123
2024-06-03,13,113,2,15,689.33,119
2024-06-03,14,113,4,7,212.93,111
2024-06-03,15,113,3,14,449.81,104
2024-06-03,16,113,3,14,483.67,103
2024-06-03,17,113,5,16,602.17,136
2024-06-03,18,113,2,18,605.97,133
2024-06-03,19,113,4,16,498.39,117
2024-06-03,20,113,5,14,528.21,124
2024-06-03,21,113,3,17,604.2,119
2024-06-03,10,114,3,12,411.86,118
2024-06-03,11,114,5,10,324.92,127
2024-06-03,12,114,2,4,137.28,118
2024-06-03,13,114,2,15,499.9,134
2024-06-03,14,114,2,18,662.01,129
2024-06-03,15,114,2,14,499.24,118
2024-06-03,16,114,5,11,395.94,104
2024-06-03,17,114,5,16,585.68,121
2024-06-03,18,114,2,14,510.51,119
2024-06-03,19,114,2,12,522.86,131
2024-06-03,20,114,5,14,553.02,120
2024-06-03,21,114,2,7,220.28,101
2024-06-03,10,115,5,11,486.93,115
2024-06-03,11,115,4,13,343.93,124
2024-06-03,12,115,3,13,459.11,111
2024-06-03,13,115,3,8,328.64,109
2024-06-03,14,115,3,20,538.66,135
2024-06-03,15,115,5,12,518.95,119
2024-06-03,16,115,3,13,496.57,123
2024-06-03,17,115,2,18,723.94,118
2024-06-03,18,115,3,7,296.37,118
2024-06-03,19,115,5,9,305.18,142
2024-06-03,20,115,5,14,471.57,113
2024-06-03,21,115,4,14,459.33,122
2024-06-03,10,116,3,14,464.8,121
2024-06-03,11,116,3,13,566.77,133
2024-06-03,12,116,3,10,324.73,126
2024-06-03,13,116,5,18,567.85,156
2024-06-03,14,116,4,9,316.82,120
2024-06-03,15,116,4,16,554.96,116
2024-06-03,16,116,5,14,551.38,128
2024-06-03,17,116,3,13,447.09,120
2024-06-03,18,116,3,10,379.12,107
2024-06-03,19,116,3,15,536.13,132
2024-06-03,20,116,2,11,396.71,97
2024-06-03,21,116,3,15,574.69,114
2024-06-03,10,117,5,8,256.73,127
2024-06-03,11,117,5,15,407.52,118
2024-06-03,12,117,5,13,464.0,123
2024-06-03,13,117,4,25,1200.21,138
2024-06-03,14,117,5,16,563.04,111
2024-06-03,15,117,3,6,199.34,114
2024-06-03,16,117,3,12,342.47,121
2024-06-03,17,117,4,10,353.54,128
2024-06-03,18,117,5,16,568.19,119
2024-06-03,19,117,4,16,358.74,140
2024-06-03,20,117,5,14,421.0,112
2024-06-03,21,117,3,20,873.93,120
2024-06-03,10,118,4,19,585.47,139
2024-06-03,11,118,5,16,499.01,123
2024-06-03,12,118,3,13,362.88,108
2024-06-03,13,118,3,14,358.71,113
2024-06-03,14,118,5,15,545.1,129
2024-06-03,15,118,3,9,360.14,121
2024-06-03,16,118,5,19,561.0,124
2024-06-03,17,118,4,15,485.95,116
2024-06-03,18,118,4,6,213.51,122
2024-06-03,19,118,2,13,431.7,136
2024-06-03,20,118,2,10,447.81,129
2024-06-03,21,118,5,18,729.92,130
2024-06-03,10,119,5,14,470.04,129
2024-06-03,11,119,3,18,478.9,120
2024-06-03,12,119,5,12,486.27,118
2024-06-03,13,119,2,12,241.18,126
2024-06-03,14,119,2,11,398.22,115
2024-06-03,15,119,2,9,435.01,115
2024-06-03,16,119,4,11,414.77,112
2024-06-03,17,119,5,19,586.46,115
2024-06-03,18,119,2,17,643.16,121
2024-06-03,19,119,2,11,413.77,119
2024-06-03,20,119,3,12,477.82,114
2024-06-03,21,119,2,9,313.06,110
2024-06-03,10,120,2,16,348.34,115
2024-06-03,11,120,5,20,733.33,132
2024-06-03,12,120,2,9,309.02,93
2024-06-03,13,120,4,13,469.82,112
2024-06-03,14,120,2,12,475.93,135
2024-06-03,15,120,5,21,857.59,113
2024-06-03,16,120,3,19,687.16,107
2024-06-03,17,120,5,14,367.81,116
2024-06-03,18,120,5,19,646.31,122
2024-06-03,19,120,3,13,423.7,134
2024-06-03,20,120,5,15,416.91,98
2024-06-03,21,120,2,10,294.71,119
2024-06-03,10,121,2,13,454.26,111
2024-06-03,11,121,3,15,519.8,111
2024-06-03,12,121,2,11,424.68,121
2024-06-03,13,121,4,19,686.38,141
2024-06-03,14,121,4,15,668.15,130
2024-06-03,15,121,3,13,474.72,140
2024-06-03,16,121,2,17,464.07,136
2024-06-03,17,121,4,22,871.84,138
2024-06-03,18,121,4,16,676.44,126
2024-06-03,19,121,2,22,662.39,115
2024-06-03,20,121,4,7,246.12,113
2024-06-03,21,121,5,14,535.5,126
2024-06-03,10,122,5,17,553.46,118
2024-06-03,11,122,4,15,529.52,111
2024-06-03,12,122,5,17,667.5,129
2024-06-03,13,122,2,24,928.37,137
2024-06-03,14,122,5,20,469.44,145
2024-06-03,15,122,4,20,642.13,109
2024-06-03,16,122,2,18,664.84,125
2024-06-03,17,122,4,16,617.71,121
2024-06-03,18,122,3,14,679.87,131
2024-06-03,19,122,4,24,922.85,136
2024-06-03,20,122,4,16,637.38,98
2024-06-03,21,122,4,16,515.33,124
2024-06-03,10,123,4,21,771.94,115
2024-06-03,11,123,3,12,438.18,111
2024-06-03,12,123,4,9,229.71,103
2024-06-03,13,123,5,11,399.28,111
2024-06-03,14,123,4,17,468.84,133
2024-06-03,15,123,5,13,477.54,114
2024-06-03,16,123,3,13,344.81,118
2024-06-03,17,123,3,18,751.93,122
2024-06-03,18,123,3,16,596.83,145
2024-06-03,19,123,2,15,559.88,119
2024-06-03,20,123,3,10,444.47,98
2024-06-03,21,123,4,13,528.31,110
2024-06-03,10,124,3,13,399.09,112
2024-06-03,11,124,3,13,430.36,131
2024-06-03,12,124,2,13,319.47,116
2024-06-03,13,124,2,13,403.94,123
2024-06-03,14,124,2,21,496.31,129
2024-06-03,15,124,4,17,638.62,146
2024-06-03,16,124,4,18,702.05,131
2024-06-03,17,124,4,22,833.54,127
2024-06-03,18,124,2,13,504.65,127
2024-06-03,19,124,2,11,412.68,118
2024-06-03,20,124,3,10,402.12,105
2024-06-03,21,124,3,15,530.09,101
2024-06-03,10,125,4,17,578.57,127
2024-06-03,11,125,5,14,480.89,124
2024-06-03,12,125,4,13,357.75,122
2024-06-03,13,125,2,15,562.17,120
2024-06-03,14,125,4,14,552.05,113
2024-06-03,15,125,4,14,458.92,110
2024-06-03,16,125,4,15,602.89,121
2024-06-03,17,125,4,13,477.72,139
2024-06-03,18,125,5,15,654.21,128
2024-06-03,19,125,2,17,706.08,135
2024-06-03,20,125,2,11,343.39,112
2024-06-03,21,125,5,17,652.1,121
2024-06-03,10,126,4,14,403.67,118
2024-06-03,11,126,4,14,515.77,109
2024-06-03,12,126,2,11,308.5,102
2024-06-03,13,126,4,8,295.63,122
2024-06-03,14,126,2,11,448.44,100
2024-06-03,15,126,4,11,379.23,95
2024-06-03,16,126,4,17,537.97,127
2024-06-03,17,126,2,10,248.39,87
2024-06-03,18,126,5,14,406.16,105
2024-06-03,19,126,5,16,601.85,107
2024-06-03,20,126,2,22,805.66,131
2024-06-03,21,126,5,17,531.16,111
2024-06-03,10,127,4,11,463.17,127
2024-06-03,11,127,4,17,546.99,129
2024-06-03,12,127,3,18,611.32,120
2024-06-03,13,127,2,13,314.66,130
2024-06-03,14,127,4,11,397.37,113
2024-06-03,15,127,4,9,327.7,128
2024-06-03,16,127,4,16,548.87,135
2024-06-03,17,127,3,11,387.48,96
2024-06-03,18,127,5,14,422.82,126
2024-06-03,19,127,5,12,495.32,110
2024-06-03,20,127,3,11,314.31,107
2024-06-03,21,127,5,14,467.29,129
2024-06-03,10,128,4,14,519.2,115
2024-06-03,11,128,5,5,202.5,118
2024-06-03,12,128,3,8,332.17,102
2024-06-03,13,128,4,14,737.24,135
2024-06-03,14,128,3,13,475.99,130
2024-06-03,15,128,5,11,330.21,111
2024-06-03,16,128,4,23,747.61,128
2024-06-03,17,128,5,19,758.72,136
2024-06-03,18,128,3,13,523.72,135
2024-06-03,19,128,2,17,709.61,131
2024-06-03,20,128,5,25,818.62,144
2024-06-03,21,128,5,17,749.17,124
2024-06-04,10,101,2,15,632.05,114
2024-06-04,11,101,2,7,203.56,119
2024-06-04,12,101,3,18,545.38,117
2024-06-04,13,101,3,10,353.38,116
2024-06-04,14,101,5,8,294.0,120
2024-06-04,15,101,2,17,678.66,109
2024-06-04,16,101,4,9,321.52,124
2024-06-04,17,101,4,13,452.12,109
2024-06-04,18,101,2,18,641.18,111
2024-06-04,19,101,3,9,300.06,122
2024-06-04,20,101,2,10,271.62,105
2024-06-04,21,101,5,7,287.95,112
2024-06-04,10,102,3,17,446.47,122
2024-06-04,11,102,4,14,493.79,136
2024-06-04,12,102,2,16,535.53,135
2024-06-04,13,102,4,19,703.98,118
2024-06-04,14,102,2,10,333.66,103
2024-06-04,15,102,4,11,360.7,110
2024-06-04,16,102,3,15,557.1,138
2024-06-04,17,102,5,10,384.32,114
2024-06-04,18,102,4,9,257.58,115
2024-06-04,19,102,3,20,704.95,137
2024-06-04,20,102,4,9,313.61,125
2024-06-04,21,102,2,21,734.88,128
2024-06-04,10,103,4,20,809.02,128
2024-06-04,11,103,4,15,477.9,124
2024-06-04,12,103,3,16,472.08,116
2024-06-04,13,103,3,19,616.03,114
2024-06-04,14,103,3,19,531.69,134
2024-06-04,15,103,2,19,568.23,108
2024-06-04,16,103,3,19,717.43,114
2024-06-04,17,103,2,17,638.83,135
2024-06-04,18,103,2,8,265.8,121
2024-06-04,19,103,4,21,749.48,121
2024-06-04,20,103,4,16,647.41,130
2024-06-04,21,103,4,10,332.91,116
2024-06-04,10,104,2,16,471.78,120
2024-06-04,11,104,4,14,569.18,110
2024-06-04,12,104,2,19,702.51,115
2024-06-04,13,104,3,9,359.64,118
2024-06-04,14,104,5,18,710.51,121
2024-06-04,15,104,4,13,416.44,133
2024-06-04,16,104,2,9,281.32,113
2024-06-04,17,104,5,12,372.84,120
2024-06-04,18,104,2,13,455.37,108
2024-06-04,19,104,4,18,504.33,118
2024-06-04,20,104,2,18,626.55,111
2024-06-04,21,104,4,10,326.4,116
2024-06-04,10,105,4,16,423.28,111
2024-06-04,11,105,3,11,324.78,119
2024-06-04,12,105,5,11,393.01,103
2024-06-04,13,105,5,12,427.02,117
2024-06-04,14,105,3,11,360.86,119
2024-06-04,15,105,2,17,612.53,146
2024-06-04,16,105,5,11,384.38,111
2024-06-04,17,105,4,12,401.81,118
2024-06-04,18,105,5,14,511.26,131
2024-06-04,19,105,5,17,575.4,132
2024-06-04,20,105,3,17,528.75,128
2024-06-04,21,105,5,16,496.33,115
2024-06-04,10,106,4,11,349.48,102
2024-06-04,11,106,2,13,518.41,130
2024-06-04,12,106,4,10,329.34,112
2024-06-04,13,106,4,13,494.82,111
2024-06-04,14,106,2,10,294.74,98
2024-06-04,15,106,4,14,540.87,144
2024-06-04,16,106,3,10,297.98,105
2024-06-04,17,106,4,11,323.31,123
2024-06-04,18,106,3,10,270.45,121
2024-06-04,19,106,3,11,456.05,107
2024-06-04,20,106,5,5,208.76,112
2024-06-04,21,106,4,12,387.31,133
2024-06-04,10,107,4,12,560.77,122
2024-06-04,11,107,2,12,454.33,146
2024-06-04,12,107,2,16,529.78,101
2024-06-04,13,107,5,22,636.27,127
2024-06-04,14,107,3,14,299.97,94
2024-06-04,15,107,5,16,420.74,121
2024-06-04,16,107,2,11,379.51,111
2024-06-04,17,107,4,16,580.56,126
2024-06-04,18,107,5,14,487.32,100
2024-06-04,19,107,5,15,526.61,120
2024-06-04,20,107,5,17,640.28,138
2024-06-04,21,107,2,12,476.84,131
2024-06-04,10,108,4,19,624.66,119
2024-06-04,11,108,4,12,430.49,109
2024-06-04,12,108,5,15,589.1,113
2024-06-04,13,108,3,13,481.18,108
2024-06-04,14,108,4,15,637.29,127
2024-06-04,15,108,3,17,529.63,132
2024-06-04,16,108,2,11,366.65,105
2024-06-04,17,108,5,18,608.98,133
2024-06-04,18,108,3,7,258.77,103
2024-06-04,19,108,3,12,493.04,128
2024-06-04,20,108,4,14,419.61,126
2024-06-04,21,108,5,23,816.02,135
2024-06-04,10,109,4,11,510.81,116
2024-06-04,11,109,5,14,461.28,112
2024-06-04,12,109,4,12,418.89,106
2024-06-04,13,109,2,19,577.67,125
2024-06-04,14,109,2,12,449.25,126
2024-06-04,15,109,4,15,595.18,128
2024-06-04,16,109,3,5,201.1,120
2024-06-04,17,109,4,11,382.91,124
2024-06-04,18,109,2,16,692.4,120
2024-06-04,19,109,2,17,498.74,128
2024-06-04,20,109,5,19,581.53,120
2024-06-04,21,109,4,18,536.31,137
2024-06-04,10,110,2,9,276.74,110
2024-06-04,11,110,4,16,652.11,134
2024-06-04,12,110,3,12,491.43,114
2024-06-04,13,110,2,8,280.26,90
2024-06-04,14,110,5,17,368.24,125
2024-06-04,15,110,5,18,774.4,112
2024-06-04,16,110,3,15,499.17,118
2024-06-04,17,110,4,14,625.63,109
2024-06-04,18,110,3,8,279.42,113
2024-06-04,19,110,4,25,860.14,141
2024-06-04,20,110,5,17,614.83,130
2024-06-04,21,110,3,13,407.71,121
2024-06-04,10,111,5,15,516.75,124
2024-06-04,11,111,2,21,740.51,149
2024-06-04,12,111,2,17,754.01,133
2024-06-04,13,111,2,15,333.19,119
2024-06-04,14,111,4,22,968.87,137
2024-06-04,15,111,2,18,560.05,117
2024-06-04,16,111,4,11,394.58,113
2024-06-04,17,111,4,13,552.94,98
2024-06-04,18,111,4,14,489.24,115
2024-06-04,19,111,3,15,413.41,130
2024-06-04,20,111,2,17,678.98,137
2024-06-04,21,111,2,14,508.54,138
2024-06-04,10,112,5,10,333.24,99
2024-06-04,11,112,3,12,408.22,119
2024-06-04,12,112,3,15,612.05,136
2024-06-04,13,112,2,9,255.5,118
2024-06-04,14,112,3,20,752.21,131
2024-06-04,15,112,5,17,509.2,109
2024-06-04,16,112,4,19,670.57,120
2024-06-04,17,112,3,15,535.98,108
2024-06-04,18,112,5,19,694.12,121
2024-06-04,19,112,5,19,707.19,127
2024-06-04,20,112,4,13,572.69,121
2024-06-04,21,112,3,28,702.6,126
2024-06-04,10,113,2,16,380.79,122
2024-06-04,11,113,5,11,502.27,113
2024-06-04,12,113,2,13,401.4,115
2024-06-04,13,113,5,13,444.71,116
2024-06-04,14,113,4,14,477.28,108
2024-06-04,15,113,5,14,546.01,132
2024-06-04,16,113,2,14,384.53,122
2024-06-04,17,113,2,18,756.92,132
2024-06-04,18,113,4,11,333.68,106
2024-06-04,19,113,2,18,688.31,126
2024-06-04,20,113,5,11,421.73,107
2024-06-04,21,113,4,14,568.56,110
2024-06-04,10,114,3,12,441.14,122
2024-06-04,11,114,4,20,737.05,144
2024-06-04,12,114,5,12,393.44,119
2024-06-04,13,114,2,18,709.23,119
2024-06-04,14,114,3,12,339.79,121
2024-06-04,15,114,3,12,373.09,121
2024-06-04,16,114,5,16,557.42,127
2024-06-04,17,114,2,20,682.38,127
2024-06-04,18,114,3,14,516.88,116
2024-06-04,19,114,2,15,480.8,133
2024-06-04,20,114,4,21,587.28,119
2024-06-04,21,114,5,14,421.36,129
2024-06-04,10,115,5,16,606.89,134
2024-06-04,11,115,3,15,417.15,114
2024-06-04,12,115,4,10,270.51,110
2024-06-04,13,115,4,16,490.17,120
2024-06-04,14,115,4,5,138.32,109
2024-06-04,15,115,2,15,429.91,125
2024-06-04,16,115,3,14,369.01,124
2024-06-04,17,115,4,16,482.77,118
2024-06-04,18,115,3,11,308.97,120
2024-06-04,19,115,5,16,528.75,118
2024-06-04,20,115,5,18,569.78,121
2024-06-04,21,115,3,10,338.88,111
2024-06-04,10,116,3,14,443.19,132
2024-06-04,11,116,3,13,291.7,119
2024-06-04,12,116,4,12,412.49,128
2024-06-04,13,116,2,11,408.1,127
2024-06-04,14,116,4,18,508.66,128
2024-06-04,15,116,2,19,633.51,120
2024-06-04,16,116,3,23,800.45,133
2024-06-04,17,116,2,21,810.79,110
2024-06-04,18,116,2,16,423.23,125
2024-06-04,19,116,2,11,470.9,120
2024-06-04,20,116,5,13,439.88,117
2024-06-04,21,116,5,16,623.94,121
2024-06-04,10,117,2,20,621.7,122
2024-06-04,11,117,5,14,421.97,126
2024-06-04,12,117,4,19,673.76,135
2024-06-04,13,117,2,14,578.19,119
2024-06-04,14,117,3,12,514.62,122
2024-06-04,15,117,4,13,474.16,110
2024-06-04,16,117,5,10,339.27,108
2024-06-04,17,117,2,14,576.3,119
2024-06-04,18,117,5,15,618.34,134
2024-06-04,19,117,4,11,437.97,125
2024-06-04,20,117,5,12,482.13,111
2024-06-04,21,117,3,16,671.63,110
2024-06-04,10,118,3,19,692.41,130
2024-06-04,11,118,5,21,755.81,123
2024-06-04,12,118,3,14,484.9,136
2024-06-04,13,118,5,13,474.0,135
2024-06-04,14,118,2,15,441.57,120
2024-06-04,15,118,3,17,567.53,115
2024-06-04,16,118,3,18,664.55,114
2024-06-04,17,118,4,10,393.49,112
2024-06-04,18,118,5,11,376.27,115
2024-06-04,19,118,5,12,385.87,108
2024-06-04,20,118,2,15,529.82,143
2024-06-04,21,118,5,11,422.16,115
2024-06-04,10,119,2,12,410.34,112
2024-06-04,11,119,4,18,661.87,123
2024-06-04,12,119,4,11,358.08,118
2024-06-04,13,119,3,9,181.59,114
2024-06-04,14,119,5,8,241.5,115
2024-06-04,15,119,4,13,578.18,134
2024-06-04,16,119,2,25,959.04,119
2024-06-04,17,119,2,16,476.78,113
2024-06-04,18,119,3,11,413.34,109
2024-06-04,19,119,2,13,524.96,99
2024-06-04,20,119,4,11,418.83,106
2024-06-04,21,119,5,11,297.82,115
2024-06-04,10,120,5,12,362.62,115
2024-06-04,11,120,4,11,482.75,116
2024-06-04,12,120,5,17,625.66,122
2024-06-04,13,120,5,11,433.99,116
2024-06-04,14,120,3,13,363.86,98
2024-06-04,15,120,3,18,649.08,120
2024-06-04,16,120,2,5,145.16,122
2024-06-04,17,120,3,25,905.94,126
2024-06-04,18,120,4,13,395.92,136
2024-06-04,19,120,3,18,756.43,116
2024-06-04,20,120,2,13,461.01,118
2024-06-04,21,120,5,21,756.3,130
2024-06-04,10,121,3,17,725.52,137
2024-06-04,11,121,4,10,330.01,119
2024-06-04,12,121,4,18,588.68,112
2024-06-04,13,121,5,13,589.17,127
2024-06-04,14,121,3,17,617.28,114
2024-06-04,15,121,4,17,606.94,117
2024-06-04,16,121,4,18,636.73,131
2024-06-04,17,121,4,18,697.78,123
2024-06-04,18,121,5,11,458.45,123
2024-06-04,19,121,4,31,928.71,140
2024-06-04,20,121,5,21,799.39,115
2024-06-04,21,121,4,14,517.71,109
2024-06-04,10,122,3,13,429.39,131
2024-06-04,11,122,3,10,279.67,131
2024-06-04,12,122,5,13,410.25,116
2024-06-04,13,122,2,11,310.95,107
2024-06-04,14,122,3,8,285.28,116
2024-06-04,15,122,3,10,400.83,126
2024-06-04,16,122,3,17,530.77,119
2024-06-04,17,122,4,12,472.16,117
2024-06-04,18,122,2,16,643.4,117
2024-06-04,19,122,5,14,424.21,98
2024-06-04,20,122,4,17,569.21,125
2024-06-04,21,122,3,10,329.93,122
2024-06-04,10,123,4,14,495.95,136
2024-06-04,11,123,3,17,542.45,137
2024-06-04,12,123,5,14,480.55,119
2024-06-04,13,123,3,13,516.8,124
2024-06-04,14,123,5,7,259.06,101
2024-06-04,15,123,3,16,743.2,108
2024-06-04,16,123,3,18,427.39,132
2024-06-04,17,123,5,21,641.97,112
2024-06-04,18,123,2,17,498.32,132
2024-06-04,19,123,5,14,507.21,120
2024-06-04,20,123,4,14,489.08,149
2024-06-04,21,123,2,15,438.38,103
2024-06-04,10,124,2,15,495.32,107
2024-06-04,11,124,5,21,589.2,120
2024-06-04,12,124,3,13,370.08,117
2024-06-04,13,124,5,13,392.93,118
2024-06-04,14,124,4,20,837.45,107
2024-06-04,15,124,4,11,471.05,120
2024-06-04,16,124,4,17,611.33,122
2024-06-04,17,124,2,19,886.77,118
2024-06-04,18,124,2,18,597.78,115
2024-06-04,19,124,5,11,361.56,129
2024-06-04,20,124,4,18,592.59,119
2024-06-04,21,124,3,12,422.36,108
2024-06-04,10,125,3,14,410.9,126
2024-06-04,11,125,5,19,790.95,118
2024-06-04,12,125,5,17,522.76,131
2024-06-04,13,125,5,15,341.62,131
2024-06-04,14,125,3,15,510.27,126
2024-06-04,15,125,3,12,357.28,117
2024-06-04,16,125,4,11,396.88,129
2024-06-04,17,125,2,16,618.54,132
2024-06-04,18,125,3,11,401.16,134
2024-06-04,19,125,4,22,810.91,131
2024-06-04,20,125,2,14,493.87,104
2024-06-04,21,125,3,14,439.44,114
2024-06-04,10,126,2,13,554.96,126
2024-06-04,11,126,4,15,458.06,121
2024-06-04,12,126,4,17,693.12,139
2024-06-04,13,126,3,17,530.02,111
2024-06-04,14,126,4,15,421.77,131
2024-06-04,15,126,4,18,586.48,114
2024-06-04,16,126,3,14,542.08,123
2024-06-04,17,126,4,17,692.21,133
2024-06-04,18,126,3,17,744.03,122
2024-06-04,19,126,2,13,447.64,117
2024-06-04,20,126,3,22,742.65,107
2024-06-04,21,126,2,10,379.52,131
2024-06-04,10,127,3,11,364.66,138
2024-06-04,11,127,2,11,396.67,114
2024-06-04,12,127,2,10,370.1,106
2024-06-04,13,127,4,19,652.6,120
2024-06-04,14,127,4,11,356.33,120
2024-06-04,15,127,2,16,613.74,129
